sample_index,classifier,ENC_HOMICIDIO,ENC_HURTO,ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_CONCIERTO_DELINQUIR,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ACTOS_SEXUALES_MENOR_14,ENC_ACC_CARNAL_14,ENC_ANNO_INGRESO,ENC_INTRAMUROS,ENC_MESES_CONDENA,ENC_RANGOS_EDAD_INPEC,ENC_GENERO,ENC_NIVEL_EDUCATIVO,ENC_REGIONAL_CENTRAL,ENC_REGIONAL_OCCIDENTE,ENC_REGIONAL_NOROESTE,ENC_REGIONAL_NORTE,ENC_REGIONAL_ORIENTE,ENC_REGIONAL_VIEJO_CALDAS,ENC_HOMICIDIO_CON,ENC_HURTO_CON,ENC_FATRAPORTE_ARMAS_MUNICIONES_CON,ENC_TRAFAPORTE_ESTUPEFACIENTES_CON,ENC_CONCIERTO_DELINQUIR_CON,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES_CON,ENC_ACTOS_SEXUALES_MENOR_14_CON,ENC_ACC_CARNAL_14_CON,ENC_ANNO_INGRESO_CON,ENC_INTRAMUROS_CON,ENC_MESES_CONDENA_CON,ENC_RANGOS_EDAD_INPEC_CON,ENC_GENERO_CON,ENC_NIVEL_EDUCATIVO_CON,ENC_REGIONAL_CENTRAL_CON,ENC_REGIONAL_OCCIDENTE_CON,ENC_REGIONAL_NOROESTE_CON,ENC_REGIONAL_NORTE_CON,ENC_REGIONAL_ORIENTE_CON,ENC_REGIONAL_VIEJO_CALDAS_CON,distance
4809,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2019,1,24,3,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2008,1,101,4,1,7,0,1,0,0,0,1,96.6719079637996
4809,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2019,1,24,3,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2009,1,222,2,0,8,1,0,0,0,1,1,220.73051063597805
4809,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2019,1,24,3,1,4,1,0,0,0,0,0,1,1,1,1,0,1,1,0,2016,0,470,10,1,4,1,0,1,1,1,0,465.2934155259856
4809,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2019,1,24,3,1,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2008,0,492,6,1,2,1,1,1,0,0,0,489.7827683371775
4809,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2019,1,24,3,1,4,1,0,0,0,0,0,1,0,1,0,0,1,0,1,2006,0,80,1,0,2,1,0,0,1,1,0,78.97582890078137
4809,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2019,1,24,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,102,5,0,8,1,1,0,1,1,1,96.47610184755406
4809,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2019,1,24,3,1,4,1,0,0,0,0,0,1,0,1,1,0,1,1,0,2021,0,113,9,1,1,0,0,1,1,0,0,108.6478709992724
4809,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2019,1,24,3,1,4,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2015,1,22,4,1,9,0,1,0,1,1,0,21.573224209788194
529,XGBClassifier_BASE_LINE_VALUES,1,0,0,0,0,0,0,0,2020,1,100,2,1,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2008,0,91,4,1,7,1,0,1,0,0,1,35.59445254728522
529,XGBClassifier_BASE_LINE_VALUES,1,0,0,0,0,0,0,0,2020,1,100,2,1,4,0,0,0,0,1,0,1,1,1,0,1,0,1,1,2016,0,163,5,1,7,0,1,1,1,0,1,82.44696252967437
529,XGBClassifier_BASE_LINE_VALUES,1,0,0,0,0,0,0,0,2020,1,100,2,1,4,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2013,1,568,7,0,7,0,0,1,0,1,1,488.90690235623117
529,XGBClassifier_BASE_LINE_VALUES,1,0,0,0,0,0,0,0,2020,1,100,2,1,4,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2012,0,429,5,0,6,1,1,1,1,1,0,349.8796617680504
529,XGBClassifier_BASE_LINE_VALUES,1,0,0,0,0,0,0,0,2020,1,100,2,1,4,0,0,0,0,1,0,1,1,0,0,1,1,1,0,2008,0,170,8,1,7,0,1,0,0,0,1,98.54794731556822
529,XGBClassifier_BASE_LINE_VALUES,1,0,0,0,0,0,0,0,2020,1,100,2,1,4,0,0,0,0,1,0,1,1,0,1,1,0,0,0,2011,1,544,7,0,3,1,1,0,0,0,0,467.0975603790593
529,XGBClassifier_BASE_LINE_VALUES,1,0,0,0,0,0,0,0,2020,1,100,2,1,4,0,0,0,0,1,0,0,1,1,1,0,0,1,1,2014,0,350,8,0,8,0,0,0,0,0,1,274.28812290845036
529,XGBClassifier_BASE_LINE_VALUES,1,0,0,0,0,0,0,0,2020,1,100,2,1,4,0,0,0,0,1,0,1,0,1,0,0,0,1,1,2009,0,98,8,0,3,1,1,0,1,1,1,27.568553304725867
529,XGBClassifier_BASE_LINE_VALUES,1,0,0,0,0,0,0,0,2020,1,100,2,1,4,0,0,0,0,1,0,1,1,1,0,0,1,0,1,2014,1,414,7,0,4,0,0,1,0,0,0,331.8305339537399
529,XGBClassifier_BASE_LINE_VALUES,1,0,0,0,0,0,0,0,2020,1,100,2,1,4,0,0,0,0,1,0,1,1,1,1,1,0,1,1,2009,0,85,8,1,8,0,0,1,1,1,0,45.209883167609235
2859,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,18,4,1,3,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2012,0,522,3,0,1,1,0,0,0,1,0,516.7951602598596
2859,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,18,4,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2006,0,492,4,1,9,0,0,1,0,1,1,493.0474358272803
2859,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,18,4,1,3,0,1,0,0,0,0,1,1,0,1,1,0,0,0,2013,1,464,8,1,6,0,0,0,0,1,1,461.8253705981323
2859,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,18,4,1,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2008,1,454,9,0,8,0,0,1,0,1,1,469.7191579393161
2859,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,18,4,1,3,0,1,0,0,0,0,0,0,1,1,1,0,0,1,2009,1,168,6,1,5,0,0,1,1,1,1,170.04034161568137
2859,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,18,4,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,0,2011,1,360,9,0,8,0,0,1,0,0,0,367.1744678760551
2859,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,18,4,1,3,0,1,0,0,0,0,1,1,1,0,0,1,1,1,2009,1,78,4,0,7,0,1,1,0,0,0,80.90009587388784
2859,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,18,4,1,3,0,1,0,0,0,0,1,1,1,0,1,1,1,0,2006,0,85,6,1,4,1,0,1,0,1,0,89.25336326787259
2859,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,18,4,1,3,0,1,0,0,0,0,0,1,1,1,1,0,0,1,2009,0,183,5,1,8,1,0,0,0,0,1,189.01658678216327
2859,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,18,4,1,3,0,1,0,0,0,0,0,0,1,1,1,0,1,0,2021,1,454,7,0,4,1,0,0,0,0,1,449.9303166754468
3022,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2020,1,13,1,0,5,1,0,0,0,0,0,0,1,1,1,1,1,0,1,2018,1,27,6,0,2,1,1,0,1,1,1,33.458104219990936
1642,XGBClassifier_BASE_LINE_VALUES,1,0,1,1,1,0,0,0,2015,1,263,6,1,2,0,0,1,0,0,0,1,0,1,1,0,1,1,0,2014,0,81,8,1,8,1,1,1,0,1,1,197.0711546165263
1642,XGBClassifier_BASE_LINE_VALUES,1,0,1,1,1,0,0,0,2015,1,263,6,1,2,0,0,1,0,0,0,1,1,0,0,1,0,1,0,2006,0,105,6,0,3,1,1,1,0,1,1,176.0871998024681
1642,XGBClassifier_BASE_LINE_VALUES,1,0,1,1,1,0,0,0,2015,1,263,6,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2013,0,327,1,1,6,1,1,1,1,1,0,79.21959866254171
1642,XGBClassifier_BASE_LINE_VALUES,1,0,1,1,1,0,0,0,2015,1,263,6,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2008,1,327,1,0,9,1,1,1,1,1,1,93.61187234981477
1642,XGBClassifier_BASE_LINE_VALUES,1,0,1,1,1,0,0,0,2015,1,263,6,1,2,0,0,1,0,0,0,0,1,0,1,1,1,1,1,2020,0,375,3,1,9,0,1,1,1,1,1,130.31606306360814
1642,XGBClassifier_BASE_LINE_VALUES,1,0,1,1,1,0,0,0,2015,1,263,6,1,2,0,0,1,0,0,0,1,0,1,1,1,0,0,1,2021,0,39,4,1,2,0,0,0,1,1,1,240.3560469907229
1642,XGBClassifier_BASE_LINE_VALUES,1,0,1,1,1,0,0,0,2015,1,263,6,1,2,0,0,1,0,0,0,1,1,1,0,0,0,0,1,2008,1,161,7,1,8,0,0,0,0,1,1,121.5074041127976
1642,XGBClassifier_BASE_LINE_VALUES,1,0,1,1,1,0,0,0,2015,1,263,6,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2017,1,420,7,1,9,1,1,0,0,0,0,175.55417222877932
1642,XGBClassifier_BASE_LINE_VALUES,1,0,1,1,1,0,0,0,2015,1,263,6,1,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2009,0,88,5,0,3,0,0,1,0,0,0,190.281649976165
1642,XGBClassifier_BASE_LINE_VALUES,1,0,1,1,1,0,0,0,2015,1,263,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2012,1,66,2,1,4,0,1,0,1,0,0,212.5448811162147
2954,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,1,0,0,0,2018,1,66,3,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2012,1,429,8,1,6,0,0,0,0,1,1,378.3452981997837
2954,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,1,0,0,0,2018,1,66,3,1,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2016,1,75,10,0,3,1,1,1,1,0,1,29.109052675890634
2954,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,1,0,0,0,2018,1,66,3,1,5,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2017,0,76,2,1,4,1,1,1,0,1,0,18.337416064235367
2954,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,1,0,0,0,2018,1,66,3,1,5,0,0,0,0,1,0,1,1,0,0,0,1,0,1,2015,1,263,5,1,8,0,1,1,0,1,1,210.29810916223107
2954,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,1,0,0,0,2018,1,66,3,1,5,0,0,0,0,1,0,1,0,1,1,1,0,0,1,2009,0,148,3,1,8,0,1,0,0,0,0,104.86502798116703
2954,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,1,0,0,0,2018,1,66,3,1,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2013,1,168,1,0,3,0,0,1,1,0,1,118.6075966167023
2954,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,1,0,0,0,2018,1,66,3,1,5,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2016,0,522,2,0,5,1,1,0,1,1,0,469.8533806492901
2954,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,1,0,0,0,2018,1,66,3,1,5,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2008,0,220,8,1,9,1,0,0,1,0,0,182.81524380435013
2954,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,1,0,0,0,2018,1,66,3,1,5,0,0,0,0,1,0,1,0,1,0,1,1,0,1,2009,0,144,8,0,4,0,0,1,1,1,1,101.35988972841214
2954,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,1,0,0,0,2018,1,66,3,1,5,0,0,0,0,1,0,1,1,0,1,1,1,1,1,2009,0,216,9,1,7,0,1,1,1,1,1,173.47781702684674
3518,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2018,1,90,4,1,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2014,1,109,2,1,4,1,1,1,0,0,1,34.123932424518834
3518,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2018,1,90,4,1,4,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2014,1,492,7,1,7,1,0,0,1,0,0,435.09772076298896
3518,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2018,1,90,4,1,4,0,1,0,0,0,0,0,1,1,0,1,0,1,1,2012,0,281,6,1,5,0,0,1,1,0,1,210.3849256082153
3518,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2018,1,90,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,0,61,2,0,4,0,1,0,0,0,1,41.48756355883063
3518,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2018,1,90,4,1,4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,2005,1,437,1,1,9,1,1,1,0,0,1,375.1133559513099
3518,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2018,1,90,4,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2013,0,119,9,1,7,0,1,1,1,0,0,49.54110263646093
3518,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2018,1,90,4,1,4,0,1,0,0,0,0,1,0,1,0,1,0,0,1,2016,1,240,6,1,2,1,0,0,1,0,0,162.15359220549655
3518,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2018,1,90,4,1,4,0,1,0,0,0,0,0,0,1,1,1,0,1,0,2011,0,52,8,0,1,0,0,1,1,1,0,59.843264559828356
3518,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2018,1,90,4,1,4,0,1,0,0,0,0,0,1,0,0,1,0,1,1,2012,0,192,8,1,8,1,0,1,1,1,0,125.67217301934619
3518,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2018,1,90,4,1,4,0,1,0,0,0,0,1,1,1,1,1,1,0,0,2012,1,522,2,1,5,0,1,1,1,1,0,450.2217267182545
731,XGBClassifier_BASE_LINE_VALUES,0,1,1,0,0,0,0,0,2017,1,111,4,1,3,0,0,0,0,1,0,1,1,0,1,1,1,0,0,2008,0,246,2,0,1,0,1,0,0,0,1,158.05975897027997
731,XGBClassifier_BASE_LINE_VALUES,0,1,1,0,0,0,0,0,2017,1,111,4,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1,0,2015,0,270,2,1,3,1,1,1,1,0,1,175.66363195901732
731,XGBClassifier_BASE_LINE_VALUES,0,1,1,0,0,0,0,0,2017,1,111,4,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2008,1,58,8,1,5,0,0,1,0,0,0,74.13566574892607
731,XGBClassifier_BASE_LINE_VALUES,0,1,1,0,0,0,0,0,2017,1,111,4,1,3,0,0,0,0,1,0,1,1,1,1,1,0,1,1,2014,0,300,2,0,8,1,0,0,1,1,0,206.40647901845367
731,XGBClassifier_BASE_LINE_VALUES,0,1,1,0,0,0,0,0,2017,1,111,4,1,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2012,1,234,9,1,8,0,0,1,1,1,0,146.6612562304408
731,XGBClassifier_BASE_LINE_VALUES,0,1,1,0,0,0,0,0,2017,1,111,4,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2011,0,294,8,0,4,0,1,1,1,0,0,203.72086882427766
731,XGBClassifier_BASE_LINE_VALUES,0,1,1,0,0,0,0,0,2017,1,111,4,1,3,0,0,0,0,1,0,1,0,1,1,0,0,1,0,2014,0,208,3,0,8,1,1,1,0,0,0,117.51920354898115
731,XGBClassifier_BASE_LINE_VALUES,0,1,1,0,0,0,0,0,2017,1,111,4,1,3,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2015,0,113,7,0,3,0,0,1,1,1,1,13.90150885513007
731,XGBClassifier_BASE_LINE_VALUES,0,1,1,0,0,0,0,0,2017,1,111,4,1,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2017,0,78,6,0,8,0,0,0,0,1,1,47.4479175688781
731,XGBClassifier_BASE_LINE_VALUES,0,1,1,0,0,0,0,0,2017,1,111,4,1,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2006,1,230,6,1,1,0,1,1,0,1,1,138.97053340586885
1533,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2016,1,48,6,1,2,0,0,0,1,0,0,1,0,1,0,1,1,0,1,2009,1,124,10,0,9,1,1,1,0,1,1,104.20799118514373
1533,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2016,1,48,6,1,2,0,0,0,1,0,0,1,1,1,0,1,1,1,1,2014,0,148,5,0,8,0,1,0,1,0,0,121.7902069827439
1533,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2016,1,48,6,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2015,0,144,9,1,8,1,0,0,0,1,0,113.04788644326301
1533,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2016,1,48,6,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2018,1,400,7,0,5,1,0,1,1,1,0,366.3298109757926
1533,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2016,1,48,6,1,2,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2018,0,186,6,0,3,0,1,1,1,1,1,149.67772730649293
1533,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2016,1,48,6,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2015,0,375,7,0,6,0,1,0,0,1,1,350.6033730865695
1533,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2016,1,48,6,1,2,0,0,0,1,0,0,1,1,0,1,0,1,0,0,2016,0,192,4,0,4,1,1,1,1,1,1,160.2291699324635
1533,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2016,1,48,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2019,1,360,10,1,9,0,0,1,0,1,1,335.26513459754074
1533,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2016,1,48,6,1,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2014,0,470,8,0,3,0,1,0,1,1,1,433.10101891851406
1533,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2016,1,48,6,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2015,1,102,3,0,8,0,1,0,1,0,1,71.84506239256147
4434,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,36,4,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2012,0,450,8,0,2,0,1,0,1,1,1,433.439732177595
4434,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,36,4,1,2,1,0,0,0,0,0,1,1,0,1,0,0,1,1,2013,1,14,3,0,2,1,0,1,1,0,1,36.55444553474215
4434,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,36,4,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,1,294,6,0,2,0,1,1,1,1,0,269.4187039549592
4434,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,36,4,1,2,1,0,0,0,0,0,1,1,0,0,0,0,1,1,2019,1,454,5,1,3,1,0,0,1,1,1,426.314334444933
4434,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,36,4,1,2,1,0,0,0,0,0,1,1,0,1,0,1,0,1,2020,1,286,6,1,4,0,0,0,1,1,0,264.03632582671327
4434,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,36,4,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,2016,1,92,8,0,8,0,1,1,1,1,0,78.37275725248064
4434,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,36,4,1,2,1,0,0,0,0,0,1,1,1,1,1,0,1,1,2013,0,316,9,1,1,1,0,0,0,1,0,296.36932633941564
4434,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,36,4,1,2,1,0,0,0,0,0,0,1,0,1,1,1,0,1,2019,0,281,4,1,4,0,0,1,0,0,1,256.46022340923463
4434,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,36,4,1,2,1,0,0,0,0,0,1,1,0,1,0,0,1,1,2013,0,360,2,1,8,1,0,0,0,0,0,349.9214120267123
4434,XGBClassifier_BASE_LINE_VALUES,0,1,0,0,0,0,0,0,2018,1,36,4,1,2,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2017,0,88,7,1,4,1,1,1,0,0,0,65.29542464800217
4068,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2017,1,54,2,1,5,1,0,0,0,0,0,1,1,1,0,1,0,1,1,2018,1,522,2,0,2,1,0,0,1,0,1,473.468259398282
4068,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2017,1,54,2,1,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2008,1,544,4,1,4,1,0,1,1,1,1,508.53317726952844
4068,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2017,1,54,2,1,5,1,0,0,0,0,0,1,0,0,1,1,1,1,1,2006,1,464,6,1,6,1,1,0,1,1,1,431.1371441222782
4068,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2017,1,54,2,1,5,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2017,0,244,3,1,8,1,0,0,0,1,0,200.09194922714602
4068,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2017,1,54,2,1,5,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2016,0,396,9,0,5,1,1,0,1,1,1,355.6237641501846
4068,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2017,1,54,2,1,5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2020,1,311,3,1,2,1,0,0,1,0,0,266.79306697654164
4068,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2017,1,54,2,1,5,1,0,0,0,0,0,1,1,1,0,1,1,1,1,2019,0,429,1,0,4,1,0,1,0,1,0,386.8592557947494
4068,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2017,1,54,2,1,5,1,0,0,0,0,0,1,1,0,1,0,1,1,0,2008,0,408,3,0,2,0,0,1,1,1,0,376.49445316363443
4068,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2017,1,54,2,1,5,1,0,0,0,0,0,0,1,1,1,0,1,0,1,2011,0,58,5,0,3,1,0,1,0,1,0,22.939607275995375
4068,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2017,1,54,2,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2015,1,104,6,1,5,1,1,1,1,1,0,63.85832634890779
1367,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2015,1,59,5,1,5,0,0,0,0,0,1,1,1,0,1,0,0,0,1,2008,1,116,2,1,3,0,1,0,0,0,0,75.78376992940075
1367,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2015,1,59,5,1,5,0,0,0,0,0,1,0,1,1,1,0,0,1,1,2011,1,327,2,1,9,1,1,0,1,0,1,288.9538914655411
1367,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2015,1,59,5,1,5,0,0,0,0,0,1,1,1,1,1,0,1,1,1,2012,1,263,3,0,6,1,0,0,0,1,1,216.92505816951925
1367,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2015,1,59,5,1,5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2016,0,522,3,1,4,1,0,1,0,1,0,483.56525449066567
1367,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2015,1,59,5,1,5,0,0,0,0,0,1,0,1,1,1,1,0,1,0,2006,1,180,3,0,3,1,0,1,0,0,1,137.38698379495187
1367,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2015,1,59,5,1,5,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2009,1,345,4,1,8,1,1,1,1,0,1,302.86812338604466
1367,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2015,1,59,5,1,5,0,0,0,0,0,1,1,1,0,0,1,1,1,0,2016,1,568,10,1,5,1,1,1,0,0,1,518.7847295232657
1367,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2015,1,59,5,1,5,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2009,1,470,5,0,5,1,0,1,0,1,1,427.85490534583687
1367,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2015,1,59,5,1,5,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2008,1,126,4,1,3,1,1,0,0,1,0,86.36121428102713
1367,XGBClassifier_BASE_LINE_VALUES,0,0,0,1,0,0,0,0,2015,1,59,5,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1,0,2013,1,119,1,0,8,1,1,1,0,1,1,79.0056380124542
80,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2019,0,54,3,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2009,1,163,4,0,8,1,0,0,1,1,1,130.47882478864838
80,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2019,0,54,3,1,3,0,0,0,1,0,0,1,0,1,1,1,0,1,1,2015,1,312,3,0,9,0,0,0,1,1,1,279.2050515592216
80,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2019,0,54,3,1,3,0,0,0,1,0,0,1,0,1,1,0,0,1,1,2009,1,200,7,1,2,0,0,0,1,0,0,166.2413662452994
80,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2019,0,54,3,1,3,0,0,0,1,0,0,1,0,1,0,1,0,1,1,2014,0,85,4,0,8,1,1,1,0,0,0,49.08877359997934
80,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2019,0,54,3,1,3,0,0,0,1,0,0,0,1,0,1,1,1,0,0,2012,0,568,3,0,6,1,1,0,1,0,1,527.7788152965929
80,XGBClassifier_BASE_LINE_VALUES,0,0,1,0,0,0,0,0,2019,0,54,3,1,3,0,0,0,1,0,0,1,1,1,1,1,0,0,0,2015,1,232,7,0,1,0,0,1,1,1,1,196.62321649120653
