id,algorithm,stage,intervention,process,accuracy,recall,selection_rate,sensitivity,specificity,precision,num_positives,error_rate,error_rate_difference,error_rate_ratio,false_discovery_rate,false_discovery_rate_difference,false_discovery_rate_ratio,false_negative_rate,false_negative_rate_difference,false_negative_rate_ratio,false_omission_rate,false_omission_rate_difference,false_omission_rate_ratio,false_positive_rate,false_positive_rate_difference,false_positive_rate_ratio,generalized_entropy_index,generalized_false_negative_rate,generalized_false_positive_rate,generalized_true_negative_rate,generalized_true_positive_rate,negative_predictive_value,num_false_negatives,num_false_positives,num_generalized_false_negatives,num_generalized_false_positives,num_generalized_true_negatives,num_pred_negatives,num_pred_positives,num_true_negatives,num_true_positives,positive_predictive_value,average_abs_odds_difference,average_odds_difference,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_generalized_entropy_index,between_group_theil_index,coefficient_of_variation,differential_fairness_bias_amplification,disparate_impact,equal_opportunity_difference,equalized_odds_difference,average_predictive_value_difference,statistical_parity_difference,theil_index,true_negative_rate,true_positive_rate,true_positive_rate_difference,base_rate,consistency,num_negatives,mean_difference,smoothed_empirical_differential_fairness,f1_score,matthews_corrcoef,zero_one_loss,roc_auc_score,balanced_accuracy,fair_utility,log_likelihood,disparate_mistreatment,h_mean_fairness,h_mean_performance,h_mean_mixed,Total_real_time,Total_CPU_usage (%),Total_GPU_usage (%),Total_CPU_time (s),Total_GPU_time (s),Energy_consumption (Ws),CO2_emissions (gCO2e),equal_opportunity_difference_abs,equalized_odds_difference_abs,statistical_parity_difference_abs
9d4685ba-31be-4dad-b8e0-b0def87ede7d,GradientBoostingClassifier,BASE_LINE,PCA,ROS,0.668827661,0.65717675,0.474338196,0.65717675,0.678571429,0.630979499,843,0.331172339,0.027666728,1.089599588,0.369020501,-0.066441148,0.844118844,0.34282325,-0.124796551,0.721944526,0.297019527,0.065915217,1.267130089,0.321428571,0.117737591,1.511705686,0.159325172,0.34282325,0.321428571,0.678571429,0.65717675,0.702980473,289,324,289,324,684,973,878,684,554,0.630979499,0.121267071,0.121267071,0.015756865,0.000124139,0.000125184,0.015756865,0.000124139,0.000125184,0.564491226,0.094329621,1.460242071,0.124796551,0.124796551,0.066178183,0.159063832,0.219422342,0.678571429,0.65717675,0.124796551,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.643811737,0.334852881,0.331172339,0.667874089,0.667874089,0.586882954,-2775357.134,-0.00705896,0.961734551,0.656446061,0.801904865,,,,,,,,0.124796551,0.124796551,0.159063832
9d4685ba-31be-4dad-b8e0-b0def87ede7d,LogisticRegressionCV,BASE_LINE,PCA,ROS,0.677471637,0.651245552,0.460291734,0.651245552,0.699404762,0.644366197,843,0.322528363,0.020486238,1.06695965,0.355633803,-0.067585804,0.836912515,0.348754448,-0.16416663,0.663723193,0.294294294,0.050274572,1.196233008,0.300595238,0.125104678,1.614644724,0.15969563,0.348754448,0.300595238,0.699404762,0.651245552,0.705705706,294,303,294,303,705,999,852,705,549,0.644366197,0.144635654,0.144635654,0.024245154,0.000293914,0.000297757,0.024245154,0.000293914,0.000297757,0.565147113,0.168388688,1.573106484,0.16416663,0.16416663,0.058930188,0.180211954,0.220981369,0.699404762,0.651245552,0.16416663,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.647787611,0.350360989,0.322528363,0.675325157,0.675325157,0.577649061,-2721524.046,-0.039061952,0.9415456,0.658571863,0.795125171,,,,,,,,0.16416663,0.16416663,0.180211954
9d4685ba-31be-4dad-b8e0-b0def87ede7d,AdaBoostClassifier,BASE_LINE,PCA,ROS,0.668287412,0.666666667,0.48352242,0.666666667,0.669642857,0.627932961,843,0.331712588,0.038835539,1.129329672,0.372067039,-0.051064935,0.877247752,0.333333333,-0.108157744,0.745629009,0.293933054,0.074971082,1.316544567,0.330357143,0.129246543,1.561725359,0.156542661,0.333333333,0.330357143,0.669642857,0.666666667,0.706066946,281,333,281,333,675,956,895,675,562,0.627932961,0.118702144,0.118702144,0.015939845,0.000127039,0.000128121,0.015939845,0.000127039,0.000128121,0.559540277,0.088472014,1.451588785,0.108157744,0.129246543,0.063018008,0.159911043,0.214877747,0.669642857,0.666666667,0.108157744,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.646720368,0.335152726,0.331712588,0.668154762,0.668154762,0.588843359,-2375635.777,0.021088799,0.964098029,0.660411032,0.805377047,,,,,,,,0.108157744,0.129246543,0.159911043
9d4685ba-31be-4dad-b8e0-b0def87ede7d,SVC,BASE_LINE,PCA,ROS,0.685035116,0.660735469,0.461372231,0.660735469,0.705357143,0.652224824,843,0.314964884,-0.002861228,0.990982024,0.347775176,-0.102111819,0.765743475,0.339264531,-0.166069151,0.654249473,0.286860582,0.037189024,1.143878848,0.294642857,0.088914288,1.394012336,0.155609793,0.339264531,0.294642857,0.705357143,0.660735469,0.713139418,286,297,286,297,711,997,854,711,557,0.652224824,0.127491719,0.127491719,0.016538242,0.000136757,0.000137966,0.016538242,0.000136757,0.000137966,0.557870582,0.110565872,1.484378031,0.166069151,0.166069151,0.069650421,0.16054456,0.215196995,0.705357143,0.660735469,0.166069151,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.656452563,0.365728246,0.314964884,0.683046306,0.683046306,0.595963558,-2709908.424,-0.077154862,0.938259767,0.667173201,0.799105443,,,,,,,,0.166069151,0.166069151,0.16054456
9d4685ba-31be-4dad-b8e0-b0def87ede7d,RidgeClassifierCV,BASE_LINE,PCA,ROS,0.678011885,0.697508897,0.50189087,0.697508897,0.661706349,0.632938644,843,0.321988115,0.00581701,1.018333969,0.367061356,-0.086860465,0.803421053,0.302491103,-0.153741257,0.644997461,0.276572668,0.040997237,1.166970565,0.338293651,0.110958966,1.439942567,0.146029991,0.302491103,0.338293651,0.661706349,0.697508897,0.723427332,255,341,255,341,667,922,929,667,588,0.632938644,0.132350112,0.132350112,0.018924399,0.000179066,0.000180883,0.018924399,0.000179066,0.000180883,0.540425742,0.095293769,1.461380031,0.153741257,0.153741257,0.063928851,0.1686063,0.198636438,0.661706349,0.697508897,0.153741257,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.663656885,0.357787775,0.321988115,0.679607623,0.679607623,0.589661478,-2703752.501,-0.042782291,0.94108177,0.679443744,0.807772688,,,,,,,,0.153741257,0.153741257,0.1686063
9d4685ba-31be-4dad-b8e0-b0def87ede7d,XGBClassifier,BASE_LINE,PCA,ROS,0.658562939,0.603795967,0.435980551,0.603795967,0.704365079,0.630731103,843,0.341437061,0.022848217,1.070749303,0.369268897,-0.082200783,0.813335721,0.396204033,-0.145383363,0.720247164,0.319923372,0.064508197,1.238484848,0.295634921,0.107303714,1.505221654,0.177361291,0.396204033,0.295634921,0.704365079,0.603795967,0.680076628,334,298,334,298,710,1044,807,710,509,0.630731103,0.126343539,0.126343539,0.015615579,0.000121923,0.00012294,0.015615579,0.000121923,0.00012294,0.595585915,0.126748747,1.509008954,0.145383363,0.145383363,0.07335449,0.157172736,0.247252533,0.704365079,0.603795967,0.145383363,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.616969697,0.309481559,0.341437061,0.654080523,0.654080523,0.571441675,-2914407.061,-0.038079649,0.954790679,0.625590205,0.779087386,,,,,,,,0.145383363,0.145383363,0.157172736
9d4685ba-31be-4dad-b8e0-b0def87ede7d,LogisticRegressionCV,BASE_LINE,PCA,HYPERPARAMETER_ROS,0.677471637,0.651245552,0.460291734,0.651245552,0.699404762,0.644366197,843,0.322528363,0.020486238,1.06695965,0.355633803,-0.067585804,0.836912515,0.348754448,-0.16416663,0.663723193,0.294294294,0.050274572,1.196233008,0.300595238,0.125104678,1.614644724,0.15969563,0.348754448,0.300595238,0.699404762,0.651245552,0.705705706,294,303,294,303,705,999,852,705,549,0.644366197,0.144635654,0.144635654,0.024245154,0.000293914,0.000297757,0.024245154,0.000293914,0.000297757,0.565147113,0.168388688,1.573106484,0.16416663,0.16416663,0.058930188,0.180211954,0.220981369,0.699404762,0.651245552,0.16416663,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.647787611,0.350360989,0.322528363,0.675325157,0.675325157,0.577649061,-2722042.006,-0.039061952,0.9415456,0.658571863,0.795125171,,,,,,,,0.16416663,0.16416663,0.180211954
9d4685ba-31be-4dad-b8e0-b0def87ede7d,AdaBoostClassifier,BASE_LINE,PCA,HYPERPARAMETER_ROS,0.673149649,0.659549229,0.472177202,0.659549229,0.68452381,0.636155606,843,0.326850351,0.022326275,1.072304357,0.363844394,-0.070888594,0.833203308,0.340450771,-0.136860511,0.700322674,0.293756397,0.05886866,1.236489618,0.31547619,0.115768508,1.513013389,0.157950029,0.340450771,0.31547619,0.68452381,0.659549229,0.706243603,287,318,287,318,690,977,874,690,556,0.636155606,0.12631451,0.12631451,0.01746365,0.00015249,0.000153915,0.01746365,0.00015249,0.000153915,0.562049872,0.108143643,1.48065198,0.136860511,0.136860511,0.064878627,0.163394441,0.217632016,0.68452381,0.659549229,0.136860511,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.647641235,0.343235104,0.326850351,0.672036519,0.672036519,0.587148556,-2375528.124,-0.021092003,0.955153819,0.659949035,0.801501076,,,,,,,,0.136860511,0.136860511,0.163394441
9d4685ba-31be-4dad-b8e0-b0def87ede7d,GradientBoostingClassifier,BASE_LINE,PCA,RUS,0.676931388,0.639383155,0.450027012,0.639383155,0.708333333,0.647058824,843,0.323068612,0.010652541,1.033877001,0.352941176,-0.090727649,0.789511855,0.360616845,-0.140929486,0.706589431,0.298624754,0.053755598,1.208853718,0.291666667,0.090781522,1.410332481,0.163279173,0.360616845,0.291666667,0.708333333,0.639383155,0.701375246,304,294,304,294,714,1018,833,714,539,0.647058824,0.115855504,0.115855504,0.012572246,7.90E-05,7.96E-05,0.012572246,7.90E-05,7.96E-05,0.571452839,0.091619792,1.456545509,0.140929486,0.140929486,0.072241624,0.150026286,0.226802543,0.708333333,0.639383155,0.140929486,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.643198091,0.348075094,0.323068612,0.673858244,0.673858244,0.595788058,-2754528.677,-0.050147963,0.954389595,0.652742509,0.796617469,,,,,,,,0.140929486,0.140929486,0.150026286
9d4685ba-31be-4dad-b8e0-b0def87ede7d,LogisticRegressionCV,BASE_LINE,PCA,RUS,0.679092382,0.68801898,0.492166397,0.68801898,0.671626984,0.636663008,843,0.320907618,0.004481897,1.014125977,0.363336992,-0.087501548,0.800690919,0.31198102,-0.170380064,0.626926411,0.279787234,0.036558481,1.144973288,0.328373016,0.115281896,1.482476082,0.148656058,0.31198102,0.328373016,0.671626984,0.68801898,0.720212766,263,331,263,331,677,940,911,677,580,0.636663008,0.14283098,0.14283098,0.02250723,0.000253288,0.000256356,0.02250723,0.000253288,0.000256356,0.545263345,0.127629368,1.509676859,0.170380064,0.170380064,0.062030014,0.177592787,0.203037728,0.671626984,0.68801898,0.170380064,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.661345496,0.358258191,0.320907618,0.679822982,0.679822982,0.582723199,-2701806.418,-0.055098168,0.932601256,0.675969366,0.802094664,,,,,,,,0.170380064,0.170380064,0.177592787
9d4685ba-31be-4dad-b8e0-b0def87ede7d,AdaBoostClassifier,BASE_LINE,PCA,RUS,0.673149649,0.652431791,0.465694219,0.652431791,0.69047619,0.638051044,843,0.326850351,0.025826692,1.084415022,0.361948956,-0.067543572,0.839246299,0.347568209,-0.128480623,0.71867174,0.296258847,0.06339503,1.255766157,0.30952381,0.113799425,1.514373402,0.16006949,0.347568209,0.30952381,0.69047619,0.652431791,0.703741153,293,312,293,312,696,989,862,696,550,0.638051044,0.121140024,0.121140024,0.015821822,0.000125165,0.000126223,0.015821822,0.000125165,0.000126223,0.565808254,0.101790512,1.471311889,0.128480623,0.128480623,0.065469301,0.158884178,0.221083774,0.69047619,0.652431791,0.128480623,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.64516129,0.342349635,0.326850351,0.671453991,0.671453991,0.590114038,-2375627.594,-0.014681198,0.960752009,0.656702154,0.801677904,,,,,,,,0.128480623,0.128480623,0.158884178
9d4685ba-31be-4dad-b8e0-b0def87ede7d,SVC,BASE_LINE,PCA,RUS,0.685575365,0.65717675,0.457590492,0.65717675,0.709325397,0.6540732,843,0.314424635,-0.003528784,0.988878028,0.3459268,-0.102815396,0.76352459,0.34282325,-0.17114987,0.649418814,0.287848606,0.035840446,1.137581066,0.290674603,0.08950275,1.40455243,0.156532719,0.34282325,0.290674603,0.709325397,0.65717675,0.712151394,289,293,289,293,715,1004,847,715,554,0.6540732,0.13032631,0.13032631,0.01751323,0.000153357,0.000154794,0.01751323,0.000153357,0.000154794,0.559522509,0.120930928,1.499947756,0.17114987,0.17114987,0.069327921,0.162872499,0.216808587,0.709325397,0.65717675,0.17114987,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.655621302,0.366363344,0.314424635,0.683251073,0.683251073,0.594205482,-2691733.319,-0.08164712,0.935840525,0.665843943,0.797285333,,,,,,,,0.17114987,0.17114987,0.162872499
9d4685ba-31be-4dad-b8e0-b0def87ede7d,RidgeClassifierCV,BASE_LINE,PCA,RUS,0.678011885,0.697508897,0.50189087,0.697508897,0.661706349,0.632938644,843,0.321988115,0.00581701,1.018333969,0.367061356,-0.086860465,0.803421053,0.302491103,-0.153741257,0.644997461,0.276572668,0.040997237,1.166970565,0.338293651,0.110958966,1.439942567,0.146029991,0.302491103,0.338293651,0.661706349,0.697508897,0.723427332,255,341,255,341,667,922,929,667,588,0.632938644,0.132350112,0.132350112,0.018924399,0.000179066,0.000180883,0.018924399,0.000179066,0.000180883,0.540425742,0.095293769,1.461380031,0.153741257,0.153741257,0.063928851,0.1686063,0.198636438,0.661706349,0.697508897,0.153741257,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.663656885,0.357787775,0.321988115,0.679607623,0.679607623,0.589661478,-2685241.118,-0.042782291,0.94108177,0.679443744,0.807772688,,,,,,,,0.153741257,0.153741257,0.1686063
9d4685ba-31be-4dad-b8e0-b0def87ede7d,XGBClassifier,BASE_LINE,PCA,RUS,0.659103187,0.609727165,0.440842788,0.609727165,0.700396825,0.629901961,843,0.340896813,0.02218066,1.06868222,0.370098039,-0.082576193,0.812939644,0.390272835,-0.14309594,0.720412548,0.317874396,0.064317947,1.239460665,0.299603175,0.106715252,1.492196879,0.175422366,0.390272835,0.299603175,0.700396825,0.609727165,0.682125604,329,302,329,302,706,1035,816,706,514,0.629901961,0.124905596,0.124905596,0.015142715,0.000114651,0.000115578,0.015142715,0.000114651,0.000115578,0.592321476,0.118620298,1.496680258,0.14309594,0.14309594,0.07344707,0.156179911,0.244223143,0.700396825,0.609727165,0.14309594,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.619650392,0.311074321,0.340896813,0.655061995,0.655061995,0.573241086,-2887106.942,-0.036380687,0.955288739,0.628785266,0.781396524,,,,,,,,0.14309594,0.14309594,0.156179911
9d4685ba-31be-4dad-b8e0-b0def87ede7d,LogisticRegressionCV,BASE_LINE,PCA,HYPERPARAMETER_RUS,0.679092382,0.68801898,0.492166397,0.68801898,0.671626984,0.636663008,843,0.320907618,0.004481897,1.014125977,0.363336992,-0.087501548,0.800690919,0.31198102,-0.170380064,0.626926411,0.279787234,0.036558481,1.144973288,0.328373016,0.115281896,1.482476082,0.148656058,0.31198102,0.328373016,0.671626984,0.68801898,0.720212766,263,331,263,331,677,940,911,677,580,0.636663008,0.14283098,0.14283098,0.02250723,0.000253288,0.000256356,0.02250723,0.000253288,0.000256356,0.545263345,0.127629368,1.509676859,0.170380064,0.170380064,0.062030014,0.177592787,0.203037728,0.671626984,0.68801898,0.170380064,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.661345496,0.358258191,0.320907618,0.679822982,0.679822982,0.582723199,-2702426.048,-0.055098168,0.932601256,0.675969366,0.802094664,,,,,,,,0.170380064,0.170380064,0.177592787
9d4685ba-31be-4dad-b8e0-b0def87ede7d,AdaBoostClassifier,BASE_LINE,PCA,HYPERPARAMETER_RUS,0.666126418,0.704626335,0.520259319,0.704626335,0.633928571,0.61682243,843,0.333873582,0.01700284,1.053115068,0.38317757,-0.073925172,0.834608089,0.295373665,-0.152850482,0.640518312,0.280405405,0.048009932,1.196485091,0.366071429,0.13535749,1.518488014,0.145375062,0.295373665,0.366071429,0.633928571,0.704626335,0.719594595,249,369,249,369,639,888,963,639,594,0.61682243,0.144103986,0.144103986,0.023097433,0.000266746,0.000270064,0.023097433,0.000266746,0.000270064,0.539212503,0.110386771,1.483508314,0.152850482,0.152850482,0.060967552,0.180801976,0.196719566,0.633928571,0.704626335,0.152850482,0.455429498,[0.63846569],1008,0.118197256,0.283005298,0.657807309,0.337484272,0.333873582,0.669277453,0.669277453,0.572831904,-2375471.137,-0.017492991,0.939928646,0.675582785,0.804944413,,,,,,,,0.152850482,0.152850482,0.180801976
9d4685ba-31be-4dad-b8e0-b0def87ede7d,GradientBoostingClassifier,BASE_LINE,FAIR_PCA,FAIR_PCA,0.610480821,0.553973903,0.438681794,0.553973903,0.657738095,0.575123153,843,0.389519179,0.04375617,1.123567423,0.424876847,-0.04954181,0.895087932,0.446026097,-0.476092025,0.440151045,0.361886429,0.030497129,1.089514722,0.342261905,0.344216101,5.576049346,0.2013057,0.446026097,0.342261905,0.657738095,0.553973903,0.638113571,376,345,376,345,663,1039,812,663,467,0.575123153,0.410154063,0.410154063,0.119003681,0.007080938,0.007591457,0.119003681,0.007080938,0.007591457,0.634516666,1.331222499,5.079513425,0.476092025,0.476092025,0.04001947,0.416041029,0.279676101,0.657738095,0.553973903,0.476092025,0.455429498,[0.61166937],1008,0.118197256,0.283005298,0.564350453,0.212472993,0.389519179,0.605855999,0.605855999,0.357361699,-2507047.252,-0.131875924,0.698472467,0.575248121,0.639741265,,,,,,,,0.476092025,0.476092025,0.416041029
9d4685ba-31be-4dad-b8e0-b0def87ede7d,LogisticRegressionCV,BASE_LINE,FAIR_PCA,FAIR_PCA,0.604538088,0.466192171,0.364667747,0.466192171,0.720238095,0.582222222,843,0.395461912,0.047598876,1.133352406,0.417777778,-0.072693383,0.850574713,0.533807829,-0.37274007,0.561685289,0.382653061,0.055902267,1.163565891,0.279761905,0.25794989,4.238704177,0.234194731,0.533807829,0.279761905,0.720238095,0.466192171,0.617346939,450,282,450,282,726,1176,675,726,393,0.582222222,0.31534498,0.31534498,0.087662869,0.003842389,0.004038381,0.087662869,0.003842389,0.004038381,0.684389847,1.10851886,4.06332768,0.37274007,0.37274007,0.064297825,0.321085338,0.327432735,0.720238095,0.466192171,0.37274007,0.455429498,[0.61166937],1008,0.118197256,0.283005298,0.517786561,0.192887874,0.395461912,0.593215133,0.593215133,0.406147719,-2579399.588,-0.114790179,0.815076682,0.523515316,0.658018109,,,,,,,,0.37274007,0.37274007,0.321085338
9d4685ba-31be-4dad-b8e0-b0def87ede7d,AdaBoostClassifier,BASE_LINE,FAIR_PCA,FAIR_PCA,0.609940573,0.56346382,0.447866018,0.56346382,0.648809524,0.572979493,843,0.390059427,0.051424562,1.147584313,0.427020507,-0.010900251,0.975085141,0.43653618,-0.496535873,0.421467377,0.360078278,0.02990832,1.088078629,0.351190476,0.372835706,7.01863354,0.197984691,0.43653618,0.351190476,0.648809524,0.56346382,0.639921722,368,354,368,354,654,1022,829,654,475,0.572979493,0.43468579,0.43468579,0.127937326,0.00818398,0.008825922,0.127937326,0.00818398,0.008825922,0.62926098,1.473979863,5.869096295,0.496535873,0.496535873,0.020404285,0.441391166,0.274738773,0.648809524,0.56346382,0.496535873,0.455429498,[0.61166937],1008,0.118197256,0.283005298,0.568181818,0.212587048,0.390059427,0.606136672,0.606136672,0.342657674,-2377461.219,-0.123700167,0.674192555,0.579795201,0.630218211,,,,,,,,0.496535873,0.496535873,0.441391166
9d4685ba-31be-4dad-b8e0-b0def87ede7d,SVC,BASE_LINE,FAIR_PCA,FAIR_PCA,0.595894111,0.424673784,0.335494327,0.424673784,0.739087302,0.576489533,843,0.404105889,0.012774351,1.032441337,0.423510467,-0.167419962,0.704553008,0.575326216,-0.138444112,0.800199975,0.394308943,0.075947326,1.226978941,0.260912698,0.045436027,1.201343965,0.251590927,0.575326216,0.260912698,0.739087302,0.424673784,0.605691057,485,263,485,263,745,1230,621,745,358,0.576489533,0.09194007,0.09194007,0.008339666,3.48E-05,3.46E-05,0.008339666,3.48E-05,3.46E-05,0.709353124,0.044091464,1.390320427,0.138444112,0.138444112,0.121683644,0.099515123,0.351575184,0.739087302,0.424673784,0.138444112,0.455429498,[0.61166937],1008,0.118197256,0.283005298,0.489071038,0.172725479,0.404105889,0.581880543,0.581880543,0.528382405,-2425436.079,-0.093008085,0.963587686,0.493616564,0.684345934,,,,,,,,0.138444112,0.138444112,0.099515123
9d4685ba-31be-4dad-b8e0-b0def87ede7d,RidgeClassifierCV,BASE_LINE,FAIR_PCA,FAIR_PCA,0.609940573,0.476868327,0.368989735,0.476868327,0.721230159,0.588579795,843,0.390059427,0.047924144,1.136429217,0.411420205,-0.038489929,0.91413785,0.523131673,-0.413121893,0.527329005,0.377568493,0.048402668,1.141283464,0.278769841,0.285188874,5.957898879,0.229206279,0.523131673,0.278769841,0.721230159,0.476868327,0.622431507,441,281,441,281,727,1168,683,727,402,0.588579795,0.349155383,0.349155383,0.101587005,0.00515996,0.005470405,0.101587005,0.00515996,0.005470405,0.677061709,1.373219439,5.314258091,0.413121893,0.413121893,0.043446299,0.354429135,0.320771851,0.721230159,0.476868327,0.413121893,0.455429498,[0.61166937],1008,0.118197256,0.283005298,0.526867628,0.204452976,0.390059427,0.599049243,0.599049243,0.389887975,-2511127.154,-0.12793302,0.777445932,0.532431384,0.649375878,,,,,,,,0.413121893,0.413121893,0.354429135
9d4685ba-31be-4dad-b8e0-b0def87ede7d,XGBClassifier,BASE_LINE,FAIR_PCA,FAIR_PCA,0.612641815,0.53024911,0.414910859,0.53024911,0.681547619,0.58203125,843,0.387358185,0.030584689,1.084346837,0.41796875,-0.099214114,0.806081505,0.46975089,-0.429617736,0.485269316,0.36565097,0.033226224,1.097171032,0.318452381,0.285007808,3.927807487,0.209490846,0.46975089,0.318452381,0.681547619,0.53024911,0.63434903,396,321,396,321,687,1083,768,687,447,0.58203125,0.357312772,0.357312772,0.099892708,0.004989277,0.005283806,0.099892708,0.004989277,0.005283806,0.647287952,1.087838252,3.97312696,0.429617736,0.429617736,0.066220169,0.362165607,0.291925728,0.681547619,0.53024911,0.429617736,0.455429498,[0.61166937],1008,0.118197256,0.283005298,0.554934823,0.214076238,0.387358185,0.605898365,0.605898365,0.38940314,-2694274.865,-0.144609928,0.75104446,0.563889148,0.657517098,,,,,,,,0.429617736,0.429617736,0.362165607
9d4685ba-31be-4dad-b8e0-b0def87ede7d,LogisticRegressionCV,BASE_LINE,FAIR_PCA,HYPERPARAMETER,0.60723933,0.475682088,0.370610481,0.475682088,0.717261905,0.584548105,843,0.39276067,0.04776151,1.134878505,0.415451895,-0.055905963,0.880733945,0.524317912,-0.402454581,0.535347892,0.379399142,0.050685801,1.147910383,0.282738095,0.278896861,5.202046036,0.230173444,0.524317912,0.282738095,0.717261905,0.475682088,0.620600858,442,285,442,285,723,1165,686,723,401,0.584548105,0.340675721,0.340675721,0.097758917,0.004778403,0.005053706,0.097758917,0.004778403,0.005053706,0.678488679,1.276369613,4.816046395,0.402454581,0.402454581,0.053295882,0.345930551,0.321864779,0.717261905,0.475682088,0.402454581,0.455429498,[0.61166937],1008,0.118197256,0.283005298,0.524525834,0.198952909,0.39276067,0.596471996,0.596471996,0.393268469,-2555813.283,-0.123557721,0.786850974,0.530454701,0.651824919,,,,,,,,0.402454581,0.402454581,0.345930551
9d4685ba-31be-4dad-b8e0-b0def87ede7d,AdaBoostClassifier,BASE_LINE,FAIR_PCA,HYPERPARAMETER,0.60723933,0.511269276,0.403025392,0.511269276,0.6875,0.577747989,843,0.39276067,0.054762346,1.157163481,0.422252011,-0.019828156,0.95505618,0.488730724,-0.425812695,0.499275812,0.372850679,0.048210454,1.142399397,0.3125,0.317260032,5.780051151,0.217172282,0.488730724,0.3125,0.6875,0.511269276,0.627149321,412,315,412,315,693,1105,746,693,431,0.577747989,0.371536364,0.371536364,0.108117929,0.005844743,0.006222165,0.108117929,0.005844743,0.006222165,0.659048226,1.301558705,4.934736511,0.425812695,0.425812695,0.034019305,0.37898312,0.302791064,0.6875,0.511269276,0.425812695,0.455429498,[0.61166937],1008,0.118197256,0.283005298,0.542479547,0.201810035,0.39276067,0.599384638,0.599384638,0.376691449,-2374703.557,-0.108552663,0.755274003,0.550852793,0.651636073,,,,,,,,0.425812695,0.425812695,0.37898312
9d4685ba-31be-4dad-b8e0-b0def87ede7d,GradientBoostingClassifier,BASE_LINE,FAIR_PCA,SMOTE,0.614802809,0.606168446,0.481901675,0.606168446,0.62202381,0.572869955,843,0.385197191,0.041916134,1.119325768,0.427130045,-0.03123854,0.931665694,0.393831554,-0.537544539,0.367887441,0.346193952,0.009831337,1.028947825,0.37797619,0.395955458,6.592870844,0.182460111,0.393831554,0.37797619,0.62202381,0.606168446,0.653806048,332,381,332,381,627,959,892,627,511,0.572869955,0.466749998,0.466749998,0.135772091,0.00921703,0.009992457,0.135772091,0.00921703,0.009992457,0.60408627,1.4582266,5.769998093,0.537544539,0.537544539,0.020534938,0.472945987,0.251860648,0.62202381,0.606168446,0.537544539,0.455429498,[0.61166937],1008,0.118197256,0.283005298,0.589048991,0.227432866,0.385197191,0.614096128,0.614096128,0.327466761,-2516355.979,-0.141589081,0.625450537,0.603148931,0.615693911,,,,,,,,0.537544539,0.537544539,0.472945987
9d4685ba-31be-4dad-b8e0-b0def87ede7d,LogisticRegressionCV,BASE_LINE,FAIR_PCA,SMOTE,0.610480821,0.619217082,0.49810913,0.619217082,0.603174603,0.566160521,843,0.389519179,0.047256588,1.134528834,0.433839479,-0.02892238,0.937334843,0.380782918,-0.53436634,0.359768631,0.345532831,0.012013878,1.03558828,0.396825397,0.408845031,6.133276499,0.178304116,0.380782918,0.396825397,0.603174603,0.619217082,0.654467169,321,400,321,400,608,929,922,608,522,0.566160521,0.471605685,0.471605685,0.135931746,0.00923872,0.010017054,0.135931746,0.00923872,0.010017054,0.597166837,1.381328737,5.33530177,0.53436634,0.53436634,0.020468129,0.478971017,0.245520924,0.603174603,0.619217082,0.53436634,0.455429498,[0.61166937],1008,0.118197256,0.283005298,0.591501416,0.221507931,0.389519179,0.611195843,0.611195843,0.322952408,-2550185.106,-0.125521309,0.624811387,0.606844152,0.616982498,,,,,,,,0.53436634,0.53436634,0.478971017
9d4685ba-31be-4dad-b8e0-b0def87ede7d,AdaBoostClassifier,BASE_LINE,FAIR_PCA,SMOTE,0.604538088,0.591933571,0.479200432,0.591933571,0.615079365,0.562570462,843,0.395461912,0.051099294,1.144304406,0.437429538,-0.036264525,0.923204534,0.408066429,-0.520784762,0.387595696,0.356846473,0.024066426,1.070639418,0.384920635,0.399203313,6.307055815,0.188385767,0.408066429,0.384920635,0.615079365,0.591933571,0.643153527,344,388,344,388,620,964,887,620,499,0.562570462,0.459994038,0.459994038,0.133506256,0.00891196,0.00964694,0.133506256,0.00891196,0.00964694,0.613817183,1.423425357,5.57044578,0.520784762,0.520784762,0.030165476,0.466107785,0.260350051,0.615079365,0.591933571,0.520784762,0.455429498,[0.61166937],1008,0.118197256,0.283005298,0.576878613,0.206367456,0.395461912,0.603506468,0.603506468,0.325897091,-2377589.097,-0.121581449,0.642462319,0.5909,0.61930202,,,,,,,,0.520784762,0.520784762,0.466107785
